probe_type,electrode,shank,shank_col,shank_row,x_coord,y_coord
neuropixels 2.0 - MS,5081,3,1,620,782.0,9300.0
neuropixels 2.0 - MS,5082,3,0,621,750.0,9315.0
neuropixels 2.0 - MS,5083,3,1,621,782.0,9315.0
neuropixels 2.0 - MS,5084,3,0,622,750.0,9330.0
neuropixels 2.0 - MS,5085,3,1,622,782.0,9330.0
neuropixels 2.0 - MS,5086,3,0,623,750.0,9345.0
neuropixels 2.0 - MS,5087,3,1,623,782.0,9345.0
neuropixels 2.0 - MS,5088,3,0,624,750.0,9360.0
neuropixels 2.0 - MS,5089,3,1,624,782.0,9360.0
neuropixels 2.0 - MS,5090,3,0,625,750.0,9375.0
neuropixels 2.0 - MS,5091,3,1,625,782.0,9375.0
neuropixels 2.0 - MS,5092,3,0,626,750.0,9390.0
neuropixels 2.0 - MS,5093,3,1,626,782.0,9390.0
neuropixels 2.0 - MS,5094,3,0,627,750.0,9405.0
neuropixels 2.0 - MS,5095,3,1,627,782.0,9405.0
neuropixels 2.0 - MS,5096,3,0,628,750.0,9420.0
neuropixels 2.0 - MS,5097,3,1,628,782.0,9420.0
neuropixels 2.0 - MS,5098,3,0,629,750.0,9435.0
neuropixels 2.0 - MS,5099,3,1,629,782.0,9435.0
neuropixels 2.0 - MS,5100,3,0,630,750.0,9450.0
neuropixels 2.0 - MS,5101,3,1,630,782.0,9450.0
neuropixels 2.0 - MS,5102,3,0,631,750.0,9465.0
neuropixels 2.0 - MS,5103,3,1,631,782.0,9465.0
neuropixels 2.0 - MS,5104,3,0,632,750.0,9480.0
neuropixels 2.0 - MS,5105,3,1,632,782.0,9480.0
neuropixels 2.0 - MS,5106,3,0,633,750.0,9495.0
neuropixels 2.0 - MS,5107,3,1,633,782.0,9495.0
neuropixels 2.0 - MS,5108,3,0,634,750.0,9510.0
neuropixels 2.0 - MS,5109,3,1,634,782.0,9510.0
neuropixels 2.0 - MS,5110,3,0,635,750.0,9525.0
neuropixels 2.0 - MS,5111,3,1,635,782.0,9525.0
neuropixels 2.0 - MS,5112,3,0,636,750.0,9540.0
neuropixels 2.0 - MS,5113,3,1,636,782.0,9540.0
neuropixels 2.0 - MS,5114,3,0,637,750.0,9555.0
neuropixels 2.0 - MS,5115,3,1,637,782.0,9555.0
neuropixels 2.0 - MS,5116,3,0,638,750.0,9570.0
neuropixels 2.0 - MS,5117,3,1,638,782.0,9570.0
neuropixels 2.0 - MS,5118,3,0,639,750.0,9585.0
neuropixels 2.0 - MS,5119,3,1,639,782.0,9585.0
neuropixels 2.0 - SS,0,0,0,0,0.0,0.0
neuropixels 2.0 - SS,1,0,1,0,32.0,0.0
neuropixels 2.0 - SS,2,0,0,1,0.0,15.0
neuropixels 2.0 - SS,3,0,1,1,32.0,15.0
neuropixels 2.0 - SS,4,0,0,2,0.0,30.0
neuropixels 2.0 - SS,5,0,1,2,32.0,30.0
neuropixels 2.0 - SS,6,0,0,3,0.0,45.0
neuropixels 2.0 - SS,7,0,1,3,32.0,45.0
neuropixels 2.0 - SS,8,0,0,4,0.0,60.0
neuropixels 2.0 - SS,9,0,1,4,32.0,60.0
neuropixels 2.0 - SS,10,0,0,5,0.0,75.0
neuropixels 2.0 - SS,11,0,1,5,32.0,75.0
neuropixels 2.0 - SS,12,0,0,6,0.0,90.0
neuropixels 2.0 - SS,13,0,1,6,32.0,90.0
neuropixels 2.0 - SS,14,0,0,7,0.0,105.0
neuropixels 2.0 - SS,15,0,1,7,32.0,105.0
neuropixels 2.0 - SS,16,0,0,8,0.0,120.0
neuropixels 2.0 - SS,17,0,1,8,32.0,120.0
neuropixels 2.0 - SS,18,0,0,9,0.0,135.0
neuropixels 2.0 - SS,19,0,1,9,32.0,135.0
neuropixels 2.0 - SS,20,0,0,10,0.0,150.0
neuropixels 2.0 - SS,21,0,1,10,32.0,150.0
neuropixels 2.0 - SS,22,0,0,11,0.0,165.0
neuropixels 2.0 - SS,23,0,1,11,32.0,165.0
neuropixels 2.0 - SS,24,0,0,12,0.0,180.0
neuropixels 2.0 - SS,25,0,1,12,32.0,180.0
neuropixels 2.0 - SS,26,0,0,13,0.0,195.0
neuropixels 2.0 - SS,27,0,1,13,32.0,195.0
neuropixels 2.0 - SS,28,0,0,14,0.0,210.0
neuropixels 2.0 - SS,29,0,1,14,32.0,210.0
neuropixels 2.0 - SS,30,0,0,15,0.0,225.0
neuropixels 2.0 - SS,31,0,1,15,32.0,225.0
neuropixels 2.0 - SS,32,0,0,16,0.0,240.0
neuropixels 2.0 - SS,33,0,1,16,32.0,240.0
neuropixels 2.0 - SS,34,0,0,17,0.0,255.0
neuropixels 2.0 - SS,35,0,1,17,32.0,255.0
neuropixels 2.0 - SS,36,0,0,18,0.0,270.0
neuropixels 2.0 - SS,37,0,1,18,32.0,270.0
neuropixels 2.0 - SS,38,0,0,19,0.0,285.0
neuropixels 2.0 - SS,39,0,1,19,32.0,285.0
neuropixels 2.0 - SS,40,0,0,20,0.0,300.0
neuropixels 2.0 - SS,41,0,1,20,32.0,300.0
neuropixels 2.0 - SS,42,0,0,21,0.0,315.0
neuropixels 2.0 - SS,43,0,1,21,32.0,315.0
neuropixels 2.0 - SS,44,0,0,22,0.0,330.0
neuropixels 2.0 - SS,45,0,1,22,32.0,330.0
neuropixels 2.0 - SS,46,0,0,23,0.0,345.0
neuropixels 2.0 - SS,47,0,1,23,32.0,345.0
neuropixels 2.0 - SS,48,0,0,24,0.0,360.0
neuropixels 2.0 - SS,49,0,1,24,32.0,360.0
neuropixels 2.0 - SS,50,0,0,25,0.0,375.0
neuropixels 2.0 - SS,51,0,1,25,32.0,375.0
neuropixels 2.0 - SS,52,0,0,26,0.0,390.0
neuropixels 2.0 - SS,53,0,1,26,32.0,390.0
neuropixels 2.0 - SS,54,0,0,27,0.0,405.0
neuropixels 2.0 - SS,55,0,1,27,32.0,405.0
neuropixels 2.0 - SS,56,0,0,28,0.0,420.0
neuropixels 2.0 - SS,57,0,1,28,32.0,420.0
neuropixels 2.0 - SS,58,0,0,29,0.0,435.0
neuropixels 2.0 - SS,59,0,1,29,32.0,435.0
neuropixels 2.0 - SS,60,0,0,30,0.0,450.0
neuropixels 2.0 - SS,61,0,1,30,32.0,450.0
neuropixels 2.0 - SS,62,0,0,31,0.0,465.0
neuropixels 2.0 - SS,63,0,1,31,32.0,465.0
neuropixels 2.0 - SS,64,0,0,32,0.0,480.0
neuropixels 2.0 - SS,65,0,1,32,32.0,480.0
neuropixels 2.0 - SS,66,0,0,33,0.0,495.0
neuropixels 2.0 - SS,67,0,1,33,32.0,495.0
neuropixels 2.0 - SS,68,0,0,34,0.0,510.0
neuropixels 2.0 - SS,69,0,1,34,32.0,510.0
neuropixels 2.0 - SS,70,0,0,35,0.0,525.0
neuropixels 2.0 - SS,71,0,1,35,32.0,525.0
neuropixels 2.0 - SS,72,0,0,36,0.0,540.0
neuropixels 2.0 - SS,73,0,1,36,32.0,540.0
neuropixels 2.0 - SS,74,0,0,37,0.0,555.0
neuropixels 2.0 - SS,75,0,1,37,32.0,555.0
neuropixels 2.0 - SS,76,0,0,38,0.0,570.0
neuropixels 2.0 - SS,77,0,1,38,32.0,570.0
neuropixels 2.0 - SS,78,0,0,39,0.0,585.0
neuropixels 2.0 - SS,79,0,1,39,32.0,585.0
neuropixels 2.0 - SS,80,0,0,40,0.0,600.0
neuropixels 2.0 - SS,81,0,1,40,32.0,600.0
neuropixels 2.0 - SS,82,0,0,41,0.0,615.0
neuropixels 2.0 - SS,83,0,1,41,32.0,615.0
neuropixels 2.0 - SS,84,0,0,42,0.0,630.0
neuropixels 2.0 - SS,85,0,1,42,32.0,630.0
neuropixels 2.0 - SS,86,0,0,43,0.0,645.0
neuropixels 2.0 - SS,87,0,1,43,32.0,645.0
neuropixels 2.0 - SS,88,0,0,44,0.0,660.0
neuropixels 2.0 - SS,89,0,1,44,32.0,660.0
neuropixels 2.0 - SS,90,0,0,45,0.0,675.0
neuropixels 2.0 - SS,91,0,1,45,32.0,675.0
neuropixels 2.0 - SS,92,0,0,46,0.0,690.0
neuropixels 2.0 - SS,93,0,1,46,32.0,690.0
neuropixels 2.0 - SS,94,0,0,47,0.0,705.0
neuropixels 2.0 - SS,95,0,1,47,32.0,705.0
neuropixels 2.0 - SS,96,0,0,48,0.0,720.0
neuropixels 2.0 - SS,97,0,1,48,32.0,720.0
neuropixels 2.0 - SS,98,0,0,49,0.0,735.0
neuropixels 2.0 - SS,99,0,1,49,32.0,735.0
neuropixels 2.0 - SS,100,0,0,50,0.0,750.0
neuropixels 2.0 - SS,101,0,1,50,32.0,750.0
neuropixels 2.0 - SS,102,0,0,51,0.0,765.0
neuropixels 2.0 - SS,103,0,1,51,32.0,765.0
neuropixels 2.0 - SS,104,0,0,52,0.0,780.0
neuropixels 2.0 - SS,105,0,1,52,32.0,780.0
neuropixels 2.0 - SS,106,0,0,53,0.0,795.0
neuropixels 2.0 - SS,107,0,1,53,32.0,795.0
neuropixels 2.0 - SS,108,0,0,54,0.0,810.0
neuropixels 2.0 - SS,109,0,1,54,32.0,810.0
neuropixels 2.0 - SS,110,0,0,55,0.0,825.0
neuropixels 2.0 - SS,111,0,1,55,32.0,825.0
neuropixels 2.0 - SS,112,0,0,56,0.0,840.0
neuropixels 2.0 - SS,113,0,1,56,32.0,840.0
neuropixels 2.0 - SS,114,0,0,57,0.0,855.0
neuropixels 2.0 - SS,115,0,1,57,32.0,855.0
neuropixels 2.0 - SS,116,0,0,58,0.0,870.0
neuropixels 2.0 - SS,117,0,1,58,32.0,870.0
neuropixels 2.0 - SS,118,0,0,59,0.0,885.0
neuropixels 2.0 - SS,119,0,1,59,32.0,885.0
neuropixels 2.0 - SS,120,0,0,60,0.0,900.0
neuropixels 2.0 - SS,121,0,1,60,32.0,900.0
neuropixels 2.0 - SS,122,0,0,61,0.0,915.0
neuropixels 2.0 - SS,123,0,1,61,32.0,915.0
neuropixels 2.0 - SS,124,0,0,62,0.0,930.0
neuropixels 2.0 - SS,125,0,1,62,32.0,930.0
neuropixels 2.0 - SS,126,0,0,63,0.0,945.0
neuropixels 2.0 - SS,127,0,1,63,32.0,945.0
neuropixels 2.0 - SS,128,0,0,64,0.0,960.0
neuropixels 2.0 - SS,129,0,1,64,32.0,960.0
neuropixels 2.0 - SS,130,0,0,65,0.0,975.0
neuropixels 2.0 - SS,131,0,1,65,32.0,975.0
neuropixels 2.0 - SS,132,0,0,66,0.0,990.0
neuropixels 2.0 - SS,133,0,1,66,32.0,990.0
neuropixels 2.0 - SS,134,0,0,67,0.0,1005.0
neuropixels 2.0 - SS,135,0,1,67,32.0,1005.0
neuropixels 2.0 - SS,136,0,0,68,0.0,1020.0
neuropixels 2.0 - SS,137,0,1,68,32.0,1020.0
neuropixels 2.0 - SS,138,0,0,69,0.0,1035.0
neuropixels 2.0 - SS,139,0,1,69,32.0,1035.0
neuropixels 2.0 - SS,140,0,0,70,0.0,1050.0
neuropixels 2.0 - SS,141,0,1,70,32.0,1050.0
neuropixels 2.0 - SS,142,0,0,71,0.0,1065.0
neuropixels 2.0 - SS,143,0,1,71,32.0,1065.0
neuropixels 2.0 - SS,144,0,0,72,0.0,1080.0
neuropixels 2.0 - SS,145,0,1,72,32.0,1080.0
neuropixels 2.0 - SS,146,0,0,73,0.0,1095.0
neuropixels 2.0 - SS,147,0,1,73,32.0,1095.0
neuropixels 2.0 - SS,148,0,0,74,0.0,1110.0
neuropixels 2.0 - SS,149,0,1,74,32.0,1110.0
neuropixels 2.0 - SS,150,0,0,75,0.0,1125.0
neuropixels 2.0 - SS,151,0,1,75,32.0,1125.0
neuropixels 2.0 - SS,152,0,0,76,0.0,1140.0
neuropixels 2.0 - SS,153,0,1,76,32.0,1140.0
neuropixels 2.0 - SS,154,0,0,77,0.0,1155.0
neuropixels 2.0 - SS,155,0,1,77,32.0,1155.0
neuropixels 2.0 - SS,156,0,0,78,0.0,1170.0
neuropixels 2.0 - SS,157,0,1,78,32.0,1170.0
neuropixels 2.0 - SS,158,0,0,79,0.0,1185.0
neuropixels 2.0 - SS,159,0,1,79,32.0,1185.0
neuropixels 2.0 - SS,160,0,0,80,0.0,1200.0
neuropixels 2.0 - SS,161,0,1,80,32.0,1200.0
neuropixels 2.0 - SS,162,0,0,81,0.0,1215.0
neuropixels 2.0 - SS,163,0,1,81,32.0,1215.0
neuropixels 2.0 - SS,164,0,0,82,0.0,1230.0
neuropixels 2.0 - SS,165,0,1,82,32.0,1230.0
neuropixels 2.0 - SS,166,0,0,83,0.0,1245.0
neuropixels 2.0 - SS,167,0,1,83,32.0,1245.0
neuropixels 2.0 - SS,168,0,0,84,0.0,1260.0
neuropixels 2.0 - SS,169,0,1,84,32.0,1260.0
neuropixels 2.0 - SS,170,0,0,85,0.0,1275.0
neuropixels 2.0 - SS,171,0,1,85,32.0,1275.0
neuropixels 2.0 - SS,172,0,0,86,0.0,1290.0
neuropixels 2.0 - SS,173,0,1,86,32.0,1290.0
neuropixels 2.0 - SS,174,0,0,87,0.0,1305.0
neuropixels 2.0 - SS,175,0,1,87,32.0,1305.0
neuropixels 2.0 - SS,176,0,0,88,0.0,1320.0
neuropixels 2.0 - SS,177,0,1,88,32.0,1320.0
neuropixels 2.0 - SS,178,0,0,89,0.0,1335.0
neuropixels 2.0 - SS,179,0,1,89,32.0,1335.0
neuropixels 2.0 - SS,180,0,0,90,0.0,1350.0
neuropixels 2.0 - SS,181,0,1,90,32.0,1350.0
neuropixels 2.0 - SS,182,0,0,91,0.0,1365.0
neuropixels 2.0 - SS,183,0,1,91,32.0,1365.0
neuropixels 2.0 - SS,184,0,0,92,0.0,1380.0
neuropixels 2.0 - SS,185,0,1,92,32.0,1380.0
neuropixels 2.0 - SS,186,0,0,93,0.0,1395.0
neuropixels 2.0 - SS,187,0,1,93,32.0,1395.0
neuropixels 2.0 - SS,188,0,0,94,0.0,1410.0
neuropixels 2.0 - SS,189,0,1,94,32.0,1410.0
neuropixels 2.0 - SS,190,0,0,95,0.0,1425.0
neuropixels 2.0 - SS,191,0,1,95,32.0,1425.0
neuropixels 2.0 - SS,192,0,0,96,0.0,1440.0
neuropixels 2.0 - SS,193,0,1,96,32.0,1440.0
neuropixels 2.0 - SS,194,0,0,97,0.0,1455.0
neuropixels 2.0 - SS,195,0,1,97,32.0,1455.0
neuropixels 2.0 - SS,196,0,0,98,0.0,1470.0
neuropixels 2.0 - SS,197,0,1,98,32.0,1470.0
neuropixels 2.0 - SS,198,0,0,99,0.0,1485.0
neuropixels 2.0 - SS,199,0,1,99,32.0,1485.0
neuropixels 2.0 - SS,200,0,0,100,0.0,1500.0
neuropixels 2.0 - SS,201,0,1,100,32.0,1500.0
neuropixels 2.0 - SS,202,0,0,101,0.0,1515.0
neuropixels 2.0 - SS,203,0,1,101,32.0,1515.0
neuropixels 2.0 - SS,204,0,0,102,0.0,1530.0
neuropixels 2.0 - SS,205,0,1,102,32.0,1530.0
neuropixels 2.0 - SS,206,0,0,103,0.0,1545.0
neuropixels 2.0 - SS,207,0,1,103,32.0,1545.0
neuropixels 2.0 - SS,208,0,0,104,0.0,1560.0
neuropixels 2.0 - SS,209,0,1,104,32.0,1560.0
neuropixels 2.0 - SS,210,0,0,105,0.0,1575.0
neuropixels 2.0 - SS,211,0,1,105,32.0,1575.0
neuropixels 2.0 - SS,212,0,0,106,0.0,1590.0
neuropixels 2.0 - SS,213,0,1,106,32.0,1590.0
neuropixels 2.0 - SS,214,0,0,107,0.0,1605.0
neuropixels 2.0 - SS,215,0,1,107,32.0,1605.0
neuropixels 2.0 - SS,216,0,0,108,0.0,1620.0
neuropixels 2.0 - SS,217,0,1,108,32.0,1620.0
neuropixels 2.0 - SS,218,0,0,109,0.0,1635.0
neuropixels 2.0 - SS,219,0,1,109,32.0,1635.0
neuropixels 2.0 - SS,220,0,0,110,0.0,1650.0
neuropixels 2.0 - SS,221,0,1,110,32.0,1650.0
neuropixels 2.0 - SS,222,0,0,111,0.0,1665.0
neuropixels 2.0 - SS,223,0,1,111,32.0,1665.0
neuropixels 2.0 - SS,224,0,0,112,0.0,1680.0
neuropixels 2.0 - SS,225,0,1,112,32.0,1680.0
neuropixels 2.0 - SS,226,0,0,113,0.0,1695.0
neuropixels 2.0 - SS,227,0,1,113,32.0,1695.0
neuropixels 2.0 - SS,228,0,0,114,0.0,1710.0
neuropixels 2.0 - SS,229,0,1,114,32.0,1710.0
neuropixels 2.0 - SS,230,0,0,115,0.0,1725.0
neuropixels 2.0 - SS,231,0,1,115,32.0,1725.0
neuropixels 2.0 - SS,232,0,0,116,0.0,1740.0
neuropixels 2.0 - SS,233,0,1,116,32.0,1740.0
neuropixels 2.0 - SS,234,0,0,117,0.0,1755.0
neuropixels 2.0 - SS,235,0,1,117,32.0,1755.0
neuropixels 2.0 - SS,236,0,0,118,0.0,1770.0
neuropixels 2.0 - SS,237,0,1,118,32.0,1770.0
neuropixels 2.0 - SS,238,0,0,119,0.0,1785.0
neuropixels 2.0 - SS,239,0,1,119,32.0,1785.0
neuropixels 2.0 - SS,240,0,0,120,0.0,1800.0
neuropixels 2.0 - SS,241,0,1,120,32.0,1800.0
neuropixels 2.0 - SS,242,0,0,121,0.0,1815.0
neuropixels 2.0 - SS,243,0,1,121,32.0,1815.0
neuropixels 2.0 - SS,244,0,0,122,0.0,1830.0
neuropixels 2.0 - SS,245,0,1,122,32.0,1830.0
neuropixels 2.0 - SS,246,0,0,123,0.0,1845.0
neuropixels 2.0 - SS,247,0,1,123,32.0,1845.0
neuropixels 2.0 - SS,248,0,0,124,0.0,1860.0
neuropixels 2.0 - SS,249,0,1,124,32.0,1860.0
neuropixels 2.0 - SS,250,0,0,125,0.0,1875.0
neuropixels 2.0 - SS,251,0,1,125,32.0,1875.0
neuropixels 2.0 - SS,252,0,0,126,0.0,1890.0
neuropixels 2.0 - SS,253,0,1,126,32.0,1890.0
neuropixels 2.0 - SS,254,0,0,127,0.0,1905.0
neuropixels 2.0 - SS,255,0,1,127,32.0,1905.0
neuropixels 2.0 - SS,256,0,0,128,0.0,1920.0
neuropixels 2.0 - SS,257,0,1,128,32.0,1920.0
neuropixels 2.0 - SS,258,0,0,129,0.0,1935.0
neuropixels 2.0 - SS,259,0,1,129,32.0,1935.0
neuropixels 2.0 - SS,260,0,0,130,0.0,1950.0
neuropixels 2.0 - SS,261,0,1,130,32.0,1950.0
neuropixels 2.0 - SS,262,0,0,131,0.0,1965.0
neuropixels 2.0 - SS,263,0,1,131,32.0,1965.0
neuropixels 2.0 - SS,264,0,0,132,0.0,1980.0
neuropixels 2.0 - SS,265,0,1,132,32.0,1980.0
neuropixels 2.0 - SS,266,0,0,133,0.0,1995.0
neuropixels 2.0 - SS,267,0,1,133,32.0,1995.0
neuropixels 2.0 - SS,268,0,0,134,0.0,2010.0
neuropixels 2.0 - SS,269,0,1,134,32.0,2010.0
neuropixels 2.0 - SS,270,0,0,135,0.0,2025.0
neuropixels 2.0 - SS,271,0,1,135,32.0,2025.0
neuropixels 2.0 - SS,272,0,0,136,0.0,2040.0
neuropixels 2.0 - SS,273,0,1,136,32.0,2040.0
neuropixels 2.0 - SS,274,0,0,137,0.0,2055.0
neuropixels 2.0 - SS,275,0,1,137,32.0,2055.0
neuropixels 2.0 - SS,276,0,0,138,0.0,2070.0
neuropixels 2.0 - SS,277,0,1,138,32.0,2070.0
neuropixels 2.0 - SS,278,0,0,139,0.0,2085.0
neuropixels 2.0 - SS,279,0,1,139,32.0,2085.0
neuropixels 2.0 - SS,280,0,0,140,0.0,2100.0
neuropixels 2.0 - SS,281,0,1,140,32.0,2100.0
neuropixels 2.0 - SS,282,0,0,141,0.0,2115.0
neuropixels 2.0 - SS,283,0,1,141,32.0,2115.0
neuropixels 2.0 - SS,284,0,0,142,0.0,2130.0
neuropixels 2.0 - SS,285,0,1,142,32.0,2130.0
neuropixels 2.0 - SS,286,0,0,143,0.0,2145.0
neuropixels 2.0 - SS,287,0,1,143,32.0,2145.0
neuropixels 2.0 - SS,288,0,0,144,0.0,2160.0
neuropixels 2.0 - SS,289,0,1,144,32.0,2160.0
neuropixels 2.0 - SS,290,0,0,145,0.0,2175.0
neuropixels 2.0 - SS,291,0,1,145,32.0,2175.0
neuropixels 2.0 - SS,292,0,0,146,0.0,2190.0
neuropixels 2.0 - SS,293,0,1,146,32.0,2190.0
neuropixels 2.0 - SS,294,0,0,147,0.0,2205.0
neuropixels 2.0 - SS,295,0,1,147,32.0,2205.0
neuropixels 2.0 - SS,296,0,0,148,0.0,2220.0
neuropixels 2.0 - SS,297,0,1,148,32.0,2220.0
neuropixels 2.0 - SS,298,0,0,149,0.0,2235.0
neuropixels 2.0 - SS,299,0,1,149,32.0,2235.0
neuropixels 2.0 - SS,300,0,0,150,0.0,2250.0
neuropixels 2.0 - SS,301,0,1,150,32.0,2250.0
neuropixels 2.0 - SS,302,0,0,151,0.0,2265.0
neuropixels 2.0 - SS,303,0,1,151,32.0,2265.0
neuropixels 2.0 - SS,304,0,0,152,0.0,2280.0
neuropixels 2.0 - SS,305,0,1,152,32.0,2280.0
neuropixels 2.0 - SS,306,0,0,153,0.0,2295.0
neuropixels 2.0 - SS,307,0,1,153,32.0,2295.0
neuropixels 2.0 - SS,308,0,0,154,0.0,2310.0
neuropixels 2.0 - SS,309,0,1,154,32.0,2310.0
neuropixels 2.0 - SS,310,0,0,155,0.0,2325.0
neuropixels 2.0 - SS,311,0,1,155,32.0,2325.0
neuropixels 2.0 - SS,312,0,0,156,0.0,2340.0
neuropixels 2.0 - SS,313,0,1,156,32.0,2340.0
neuropixels 2.0 - SS,314,0,0,157,0.0,2355.0
neuropixels 2.0 - SS,315,0,1,157,32.0,2355.0
neuropixels 2.0 - SS,316,0,0,158,0.0,2370.0
neuropixels 2.0 - SS,317,0,1,158,32.0,2370.0
neuropixels 2.0 - SS,318,0,0,159,0.0,2385.0
neuropixels 2.0 - SS,319,0,1,159,32.0,2385.0
neuropixels 2.0 - SS,320,0,0,160,0.0,2400.0
neuropixels 2.0 - SS,321,0,1,160,32.0,2400.0
neuropixels 2.0 - SS,322,0,0,161,0.0,2415.0
neuropixels 2.0 - SS,323,0,1,161,32.0,2415.0
neuropixels 2.0 - SS,324,0,0,162,0.0,2430.0
neuropixels 2.0 - SS,325,0,1,162,32.0,2430.0
neuropixels 2.0 - SS,326,0,0,163,0.0,2445.0
neuropixels 2.0 - SS,327,0,1,163,32.0,2445.0
neuropixels 2.0 - SS,328,0,0,164,0.0,2460.0
neuropixels 2.0 - SS,329,0,1,164,32.0,2460.0
neuropixels 2.0 - SS,330,0,0,165,0.0,2475.0
neuropixels 2.0 - SS,331,0,1,165,32.0,2475.0
neuropixels 2.0 - SS,332,0,0,166,0.0,2490.0
neuropixels 2.0 - SS,333,0,1,166,32.0,2490.0
neuropixels 2.0 - SS,334,0,0,167,0.0,2505.0
neuropixels 2.0 - SS,335,0,1,167,32.0,2505.0
neuropixels 2.0 - SS,336,0,0,168,0.0,2520.0
neuropixels 2.0 - SS,337,0,1,168,32.0,2520.0
neuropixels 2.0 - SS,338,0,0,169,0.0,2535.0
neuropixels 2.0 - SS,339,0,1,169,32.0,2535.0
neuropixels 2.0 - SS,340,0,0,170,0.0,2550.0
neuropixels 2.0 - SS,341,0,1,170,32.0,2550.0
neuropixels 2.0 - SS,342,0,0,171,0.0,2565.0
neuropixels 2.0 - SS,343,0,1,171,32.0,2565.0
neuropixels 2.0 - SS,344,0,0,172,0.0,2580.0
neuropixels 2.0 - SS,345,0,1,172,32.0,2580.0
neuropixels 2.0 - SS,346,0,0,173,0.0,2595.0
neuropixels 2.0 - SS,347,0,1,173,32.0,2595.0
neuropixels 2.0 - SS,348,0,0,174,0.0,2610.0
neuropixels 2.0 - SS,349,0,1,174,32.0,2610.0
neuropixels 2.0 - SS,350,0,0,175,0.0,2625.0
neuropixels 2.0 - SS,351,0,1,175,32.0,2625.0
neuropixels 2.0 - SS,352,0,0,176,0.0,2640.0
neuropixels 2.0 - SS,353,0,1,176,32.0,2640.0
neuropixels 2.0 - SS,354,0,0,177,0.0,2655.0
neuropixels 2.0 - SS,355,0,1,177,32.0,2655.0
neuropixels 2.0 - SS,356,0,0,178,0.0,2670.0
neuropixels 2.0 - SS,357,0,1,178,32.0,2670.0
neuropixels 2.0 - SS,358,0,0,179,0.0,2685.0
neuropixels 2.0 - SS,359,0,1,179,32.0,2685.0
neuropixels 2.0 - SS,360,0,0,180,0.0,2700.0
neuropixels 2.0 - SS,361,0,1,180,32.0,2700.0
neuropixels 2.0 - SS,362,0,0,181,0.0,2715.0
neuropixels 2.0 - SS,363,0,1,181,32.0,2715.0
neuropixels 2.0 - SS,364,0,0,182,0.0,2730.0
neuropixels 2.0 - SS,365,0,1,182,32.0,2730.0
neuropixels 2.0 - SS,366,0,0,183,0.0,2745.0
neuropixels 2.0 - SS,367,0,1,183,32.0,2745.0
neuropixels 2.0 - SS,368,0,0,184,0.0,2760.0
neuropixels 2.0 - SS,369,0,1,184,32.0,2760.0
neuropixels 2.0 - SS,370,0,0,185,0.0,2775.0
neuropixels 2.0 - SS,371,0,1,185,32.0,2775.0
neuropixels 2.0 - SS,372,0,0,186,0.0,2790.0
neuropixels 2.0 - SS,373,0,1,186,32.0,2790.0
neuropixels 2.0 - SS,374,0,0,187,0.0,2805.0
neuropixels 2.0 - SS,375,0,1,187,32.0,2805.0
neuropixels 2.0 - SS,376,0,0,188,0.0,2820.0
neuropixels 2.0 - SS,377,0,1,188,32.0,2820.0
neuropixels 2.0 - SS,378,0,0,189,0.0,2835.0
neuropixels 2.0 - SS,379,0,1,189,32.0,2835.0
neuropixels 2.0 - SS,380,0,0,190,0.0,2850.0
neuropixels 2.0 - SS,381,0,1,190,32.0,2850.0
neuropixels 2.0 - SS,382,0,0,191,0.0,2865.0
neuropixels 2.0 - SS,383,0,1,191,32.0,2865.0
neuropixels 2.0 - SS,384,0,0,192,0.0,2880.0
neuropixels 2.0 - SS,385,0,1,192,32.0,2880.0
neuropixels 2.0 - SS,386,0,0,193,0.0,2895.0
neuropixels 2.0 - SS,387,0,1,193,32.0,2895.0
neuropixels 2.0 - SS,388,0,0,194,0.0,2910.0
neuropixels 2.0 - SS,389,0,1,194,32.0,2910.0
neuropixels 2.0 - SS,390,0,0,195,0.0,2925.0
neuropixels 2.0 - SS,391,0,1,195,32.0,2925.0
neuropixels 2.0 - SS,392,0,0,196,0.0,2940.0
neuropixels 2.0 - SS,393,0,1,196,32.0,2940.0
neuropixels 2.0 - SS,394,0,0,197,0.0,2955.0
neuropixels 2.0 - SS,395,0,1,197,32.0,2955.0
neuropixels 2.0 - SS,396,0,0,198,0.0,2970.0
neuropixels 2.0 - SS,397,0,1,198,32.0,2970.0
neuropixels 2.0 - SS,398,0,0,199,0.0,2985.0
neuropixels 2.0 - SS,399,0,1,199,32.0,2985.0
neuropixels 2.0 - SS,400,0,0,200,0.0,3000.0
neuropixels 2.0 - SS,401,0,1,200,32.0,3000.0
neuropixels 2.0 - SS,402,0,0,201,0.0,3015.0
neuropixels 2.0 - SS,403,0,1,201,32.0,3015.0
neuropixels 2.0 - SS,404,0,0,202,0.0,3030.0
neuropixels 2.0 - SS,405,0,1,202,32.0,3030.0
neuropixels 2.0 - SS,406,0,0,203,0.0,3045.0
neuropixels 2.0 - SS,407,0,1,203,32.0,3045.0
neuropixels 2.0 - SS,408,0,0,204,0.0,3060.0
neuropixels 2.0 - SS,409,0,1,204,32.0,3060.0
neuropixels 2.0 - SS,410,0,0,205,0.0,3075.0
neuropixels 2.0 - SS,411,0,1,205,32.0,3075.0
neuropixels 2.0 - SS,412,0,0,206,0.0,3090.0
neuropixels 2.0 - SS,413,0,1,206,32.0,3090.0
